41,0,-1,0,-1,151.957,0.0347517,241.513,0.0966881,151.957,0.0347517,241.513,0.0966881,6365.21,0.0352005
41,0,-1,0,0,151.955,0.0241334,188.761,0.119975,151.961,0.0338853,241.501,0.114033,241.503,0.0864374
41,0,-1,0,1,151.957,0.0332447,188.811,0.150801,151.958,0.0278243,188.864,0.126497,241.509,0.118767
41,0,-1,0,2,151.957,0.0242835,188.841,0.123825,151.953,0.0238657,188.83,0.10405,241.503,0.113584
41,0,-1,0,3,151.95,0.0282523,188.822,0.126833,151.949,0.0269746,188.805,0.162473,241.507,0.0787809
41,0,-1,0,4,151.951,0.0323791,188.768,0.148087,151.952,0.0274106,188.821,0.147349,241.483,0.112627
41,0,-1,0,5,151.942,0.0262892,188.768,0.12244,151.951,0.0273837,188.834,0.145284,241.51,0.0975918
41,0,-1,0,35,151.968,0.0346515,188.783,0.128613,151.959,0.0337761,188.871,0.107295,241.539,0.145672
41,0,-1,0,36,151.959,0.0299805,188.837,0.113185,151.951,0.0322651,188.826,0.1185,241.477,0.0890164
41,0,-1,0,37,151.955,0.0297251,188.787,0.1398,151.952,0.0371273,188.829,0.138223,241.531,0.0796322
41,0,-1,0,38,151.959,0.0321661,188.784,0.118195,151.959,0.0310229,188.831,0.132197,241.525,0.102661
41,0,-1,0,39,151.954,0.0348434,188.781,0.12104,151.96,0.0324282,188.84,0.133418,241.495,0.0895773
41,0,-1,1,-1,151.948,0.0213452,188.807,0.112902,151.953,0.0253223,241.476,0.106672,241.515,0.0827726
41,0,-1,1,0,151.952,0.0290197,236.741,0.1245,151.958,0.0244746,241.524,0.0703267,241.475,0.0951434
41,0,-1,1,1,151.951,0.030071,188.802,0.159128,151.963,0.0275803,188.891,0.146331,243.929,0.653203
41,0,-1,1,2,151.954,0.0279694,188.825,0.119959,151.957,0.0277692,188.802,0.116057,243.777,0.681981
41,0,-1,1,3,151.96,0.0198126,188.827,0.119018,151.954,0.0307005,188.81,0.123475,244.374,0.786183
41,0,-1,1,4,151.95,0.0299105,188.813,0.149229,151.954,0.0222544,188.836,0.142207,243.85,0.654352
41,0,-1,1,5,151.951,0.0284809,188.762,0.113885,151.956,0.0291228,188.844,0.120046,243.871,0.80291
41,0,-1,1,35,151.961,0.0332393,188.839,0.108861,151.95,0.0235028,188.851,0.102491,244.178,0.726443
41,0,-1,1,36,151.952,0.0225618,188.779,0.103037,151.957,0.0293665,188.785,0.133597,243.988,0.857988
41,0,-1,1,37,151.958,0.0301331,188.849,0.121004,151.963,0.0233801,188.816,0.172614,243.897,0.952695
41,0,-1,1,38,151.956,0.0195304,188.808,0.13292,151.953,0.0294068,188.791,0.132614,244.25,0.78817
41,0,-1,1,39,151.959,0.0258183,188.786,0.120509,151.946,0.0222235,188.882,0.156361,244.42,0.792226
41,0,-1,2,-1,151.941,0.0223458,236.738,0.197453,151.956,0.0248214,241.507,0.119244,241.541,0.118011
41,0,-1,2,0,151.951,0.0239136,188.786,0.103256,151.958,0.0266905,241.509,0.0870892,241.488,0.10315
41,0,-1,2,1,151.948,0.0210113,236.726,0.144848,151.954,0.0287333,188.834,0.150482,188.816,0.14099
41,0,-1,2,2,151.954,0.0371025,188.749,0.147694,151.959,0.0342236,188.869,0.123153,188.849,0.107931
41,0,-1,2,3,151.957,0.0306901,188.773,0.145607,151.942,0.0207371,188.827,0.0943487,188.849,0.135612
41,0,-1,2,4,151.957,0.0247273,188.776,0.152726,151.96,0.032137,188.858,0.146848,188.807,0.134721
41,0,-1,2,5,151.944,0.0288866,188.687,0.147875,151.948,0.0243673,188.853,0.10121,188.747,0.0909245
41,0,-1,2,35,151.957,0.0272896,188.702,0.140694,151.954,0.0313721,188.871,0.138199,188.86,0.145069
41,0,-1,2,36,151.963,0.0276994,188.745,0.130257,151.955,0.0297524,188.837,0.174221,188.839,0.124512
41,0,-1,2,37,151.959,0.0315161,188.77,0.111282,151.959,0.0310426,188.832,0.147372,188.842,0.0968919
