52,0,-1,0,-1,540.665,0.00910612,806.912,0.0465002,540.665,0.00910612,806.912,0.0465002,8110.06,0.0317823
52,0,-1,0,0,540.662,0.00980076,798.021,0.0996639,540.663,0.0135344,806.928,0.056625,806.921,0.0422902
52,0,-1,0,1,540.662,0.00818446,798.042,0.136631,540.658,0.0105051,781.329,0.0546503,806.956,0.0445103
52,0,-1,0,2,540.665,0.0094923,797.924,0.147986,540.663,0.0132654,781.339,0.05572,806.928,0.0585845
52,0,-1,0,3,540.664,0.0125428,797.925,0.115583,540.667,0.0134222,781.372,0.0543027,806.949,0.0673611
52,0,-1,0,4,540.662,0.00820431,797.938,0.123041,540.66,0.011814,781.333,0.0675106,806.928,0.05399
52,0,-1,0,5,540.663,0.00944451,797.93,0.120942,540.666,0.0102768,781.341,0.0639086,806.93,0.0531738
52,0,-1,0,35,540.664,0.00939622,797.946,0.134366,540.663,0.00971827,781.318,0.0566056,806.929,0.0417839
52,0,-1,0,36,540.662,0.0128409,797.94,0.10964,540.664,0.011032,781.342,0.061714,806.936,0.0548216
52,0,-1,0,37,540.665,0.0089836,797.922,0.126539,540.663,0.0111345,781.357,0.0672993,806.953,0.0511899
52,0,-1,0,38,540.666,0.0101721,797.932,0.0751205,540.664,0.0109535,781.35,0.0476033,806.936,0.0417738
52,0,-1,0,39,540.66,0.00924087,797.807,0.128376,540.666,0.0116181,781.372,0.0629002,806.957,0.0660597
52,0,-1,1,-1,540.659,0.00990298,798.002,0.131442,540.663,0.00975614,806.929,0.0500659,806.952,0.0425112
52,0,-1,1,0,540.662,0.00784025,781.839,0.0574386,540.66,0.00668037,806.918,0.0544209,806.92,0.0618972
52,0,-1,1,1,540.659,0.00753756,797.768,0.0964566,540.662,0.00932636,781.351,0.0607608,808.29,0.420261
52,0,-1,1,2,540.663,0.00971451,781.331,0.0775196,540.663,0.00884842,781.339,0.0615756,808.298,0.53855
52,0,-1,1,3,540.661,0.00868682,781.344,0.0510499,540.663,0.0105664,781.333,0.0546875,808.274,0.505885
52,0,-1,1,4,540.662,0.00991913,781.341,0.0593006,540.661,0.0120743,781.357,0.0574196,808.076,0.508939
